,County,Month,Year,Deaths,AgeGroup,City,Temp
3841,Winona,9,2012,10,85+,Winona,61.4
3842,Winona,12,2012,21,85+,Winona,25.8
3843,Wright,3,2012,16,85+,Buffalo,43.8
3844,Wright,9,2012,25,85+,Buffalo,59.4
3845,Hennepin,2,2013,10,1,Minneapolis,19.0
3846,Hennepin,2,2013,12,35-44,Minneapolis,19.0
3847,Hennepin,2,2013,40,45-54,Minneapolis,19.0
3848,Hennepin,2,2013,68,55-64,Minneapolis,19.0
3849,Hennepin,2,2013,94,65-74,Minneapolis,19.0
3850,Hennepin,2,2013,163,75-84,Minneapolis,19.0
3851,Hennepin,2,2013,274,85+,Minneapolis,19.0
3852,Hennepin,5,2013,10,1,Minneapolis,58.3
3853,Hennepin,5,2013,10,25-34,Minneapolis,58.3
3854,Hennepin,5,2013,18,35-44,Minneapolis,58.3
3855,Hennepin,5,2013,46,45-54,Minneapolis,58.3
3856,Hennepin,5,2013,74,55-64,Minneapolis,58.3
3857,Hennepin,5,2013,87,65-74,Minneapolis,58.3
3858,Hennepin,5,2013,130,75-84,Minneapolis,58.3
3859,Hennepin,5,2013,249,85+,Minneapolis,58.3
3860,Hennepin,10,2013,10,1,Minneapolis,49.1
3861,Hennepin,10,2013,13,25-34,Minneapolis,49.1
3862,Hennepin,10,2013,13,35-44,Minneapolis,49.1
3863,Hennepin,10,2013,49,45-54,Minneapolis,49.1
3864,Hennepin,10,2013,69,55-64,Minneapolis,49.1
3865,Hennepin,10,2013,121,65-74,Minneapolis,49.1
3866,Hennepin,10,2013,138,75-84,Minneapolis,49.1
3867,Hennepin,10,2013,295,85+,Minneapolis,49.1
3868,Hennepin,4,2013,10,15-24,Minneapolis,41.0
3869,Hennepin,4,2013,13,25-34,Minneapolis,41.0
3870,Hennepin,4,2013,19,35-44,Minneapolis,41.0
3871,Hennepin,4,2013,45,45-54,Minneapolis,41.0
3872,Hennepin,4,2013,74,55-64,Minneapolis,41.0
3873,Hennepin,4,2013,108,65-74,Minneapolis,41.0
3874,Hennepin,4,2013,150,75-84,Minneapolis,41.0
3875,Hennepin,4,2013,266,85+,Minneapolis,41.0
3876,Hennepin,1,2013,10,25-34,Minneapolis,16.9
3877,Hennepin,1,2013,20,35-44,Minneapolis,16.9
3878,Hennepin,1,2013,38,45-54,Minneapolis,16.9
3879,Hennepin,1,2013,89,55-64,Minneapolis,16.9
3880,Hennepin,1,2013,107,65-74,Minneapolis,16.9
3881,Hennepin,1,2013,170,75-84,Minneapolis,16.9
3882,Hennepin,1,2013,389,85+,Minneapolis,16.9
3883,Hennepin,3,2013,11,25-34,Minneapolis,27.2
3884,Hennepin,3,2013,20,35-44,Minneapolis,27.2
3885,Hennepin,3,2013,44,45-54,Minneapolis,27.2
3886,Hennepin,3,2013,92,55-64,Minneapolis,27.2
3887,Hennepin,3,2013,100,65-74,Minneapolis,27.2
3888,Hennepin,3,2013,168,75-84,Minneapolis,27.2
3889,Hennepin,3,2013,271,85+,Minneapolis,27.2
3890,Hennepin,7,2013,10,25-34,Minneapolis,75.0
3891,Hennepin,7,2013,14,35-44,Minneapolis,75.0
3892,Hennepin,7,2013,52,45-54,Minneapolis,75.0
3893,Hennepin,7,2013,80,55-64,Minneapolis,75.0
3894,Hennepin,7,2013,79,65-74,Minneapolis,75.0
3895,Hennepin,7,2013,147,75-84,Minneapolis,75.0
3896,Hennepin,7,2013,233,85+,Minneapolis,75.0
3897,Hennepin,8,2013,16,25-34,Minneapolis,74.7
3898,Hennepin,8,2013,28,35-44,Minneapolis,74.7
3899,Hennepin,8,2013,48,45-54,Minneapolis,74.7
3900,Hennepin,8,2013,73,55-64,Minneapolis,74.7
3901,Hennepin,8,2013,97,65-74,Minneapolis,74.7
3902,Hennepin,8,2013,125,75-84,Minneapolis,74.7
3903,Hennepin,8,2013,247,85+,Minneapolis,74.7
3904,Hennepin,11,2013,16,25-34,Minneapolis,33.2
3905,Hennepin,11,2013,12,35-44,Minneapolis,33.2
3906,Hennepin,11,2013,41,45-54,Minneapolis,33.2
3907,Hennepin,11,2013,76,55-64,Minneapolis,33.2
3908,Hennepin,11,2013,118,65-74,Minneapolis,33.2
3909,Hennepin,11,2013,147,75-84,Minneapolis,33.2
3910,Hennepin,11,2013,255,85+,Minneapolis,33.2
3911,Hennepin,12,2013,11,25-34,Minneapolis,12.4
3912,Hennepin,12,2013,14,35-44,Minneapolis,12.4
3913,Hennepin,12,2013,35,45-54,Minneapolis,12.4
3914,Hennepin,12,2013,88,55-64,Minneapolis,12.4
3915,Hennepin,12,2013,123,65-74,Minneapolis,12.4
3916,Hennepin,12,2013,151,75-84,Minneapolis,12.4
3917,Hennepin,12,2013,280,85+,Minneapolis,12.4
3918,Ramsey,2,2013,11,25-34,St Paul,19.0
3919,Ramsey,2,2013,18,45-54,St Paul,19.0
3920,Ramsey,2,2013,36,55-64,St Paul,19.0
3921,Ramsey,2,2013,39,65-74,St Paul,19.0
3922,Ramsey,2,2013,67,75-84,St Paul,19.0
3923,Ramsey,2,2013,118,85+,St Paul,19.0
3924,Ramsey,4,2013,10,25-34,St Paul,41.0
3925,Ramsey,4,2013,21,45-54,St Paul,41.0
3926,Ramsey,4,2013,37,55-64,St Paul,41.0
3927,Ramsey,4,2013,44,65-74,St Paul,41.0
3928,Ramsey,4,2013,74,75-84,St Paul,41.0
3929,Ramsey,4,2013,140,85+,St Paul,41.0
3930,Ramsey,9,2013,10,25-34,St Paul,67.2
3931,Ramsey,9,2013,10,35-44,St Paul,67.2
3932,Ramsey,9,2013,26,45-54,St Paul,67.2
3933,Ramsey,9,2013,41,55-64,St Paul,67.2
3934,Ramsey,9,2013,48,65-74,St Paul,67.2
3935,Ramsey,9,2013,68,75-84,St Paul,67.2
3936,Ramsey,9,2013,120,85+,St Paul,67.2
3937,Dakota,1,2013,10,35-44,Hastings,15.7
3938,Dakota,1,2013,13,45-54,Hastings,15.7
3939,Dakota,1,2013,17,55-64,Hastings,15.7
3940,Dakota,1,2013,42,65-74,Hastings,15.7
3941,Dakota,1,2013,74,75-84,Hastings,15.7
3942,Dakota,1,2013,97,85+,Hastings,15.7
3943,Hennepin,6,2013,11,35-44,Minneapolis,68.9
3944,Hennepin,6,2013,28,45-54,Minneapolis,68.9
3945,Hennepin,6,2013,71,55-64,Minneapolis,68.9
3946,Hennepin,6,2013,87,65-74,Minneapolis,68.9
3947,Hennepin,6,2013,113,75-84,Minneapolis,68.9
3948,Hennepin,6,2013,241,85+,Minneapolis,68.9
3949,Hennepin,9,2013,23,35-44,Minneapolis,67.2
3950,Hennepin,9,2013,31,45-54,Minneapolis,67.2
3951,Hennepin,9,2013,89,55-64,Minneapolis,67.2
3952,Hennepin,9,2013,99,65-74,Minneapolis,67.2
3953,Hennepin,9,2013,118,75-84,Minneapolis,67.2
3954,Hennepin,9,2013,249,85+,Minneapolis,67.2
3955,Ramsey,10,2013,13,35-44,St Paul,49.1
3956,Ramsey,10,2013,34,45-54,St Paul,49.1
3957,Ramsey,10,2013,41,55-64,St Paul,49.1
3958,Ramsey,10,2013,34,65-74,St Paul,49.1
3959,Ramsey,10,2013,71,75-84,St Paul,49.1
3960,Ramsey,10,2013,138,85+,St Paul,49.1
3961,Ramsey,11,2013,15,35-44,St Paul,33.2
3962,Ramsey,11,2013,21,45-54,St Paul,33.2
3963,Ramsey,11,2013,40,55-64,St Paul,33.2
3964,Ramsey,11,2013,29,65-74,St Paul,33.2
3965,Ramsey,11,2013,83,75-84,St Paul,33.2
3966,Ramsey,11,2013,129,85+,St Paul,33.2
3967,Dakota,2,2013,12,45-54,Hastings,16.3
3968,Dakota,2,2013,15,55-64,Hastings,16.3
3969,Dakota,2,2013,21,65-74,Hastings,16.3
3970,Dakota,2,2013,43,75-84,Hastings,16.3
3971,Dakota,2,2013,63,85+,Hastings,16.3
3972,Dakota,4,2013,11,45-54,Hastings,38.0
3973,Dakota,4,2013,19,55-64,Hastings,38.0
3974,Dakota,4,2013,27,65-74,Hastings,38.0
3975,Dakota,4,2013,38,75-84,Hastings,38.0
3976,Dakota,4,2013,71,85+,Hastings,38.0
3977,Dakota,5,2013,14,45-54,Hastings,55.7
3978,Dakota,5,2013,19,55-64,Hastings,55.7
3979,Dakota,5,2013,30,65-74,Hastings,55.7
3980,Dakota,5,2013,50,75-84,Hastings,55.7
3981,Dakota,5,2013,51,85+,Hastings,55.7
3982,Dakota,6,2013,15,45-54,Hastings,66.8
3983,Dakota,6,2013,15,55-64,Hastings,66.8
3984,Dakota,6,2013,32,65-74,Hastings,66.8
3985,Dakota,6,2013,30,75-84,Hastings,66.8
3986,Dakota,6,2013,64,85+,Hastings,66.8
3987,Dakota,7,2013,14,45-54,Hastings,72.8
3988,Dakota,7,2013,17,55-64,Hastings,72.8
3989,Dakota,7,2013,33,65-74,Hastings,72.8
3990,Dakota,7,2013,45,75-84,Hastings,72.8
3991,Dakota,7,2013,68,85+,Hastings,72.8
3992,Dakota,8,2013,14,45-54,Hastings,71.5
3993,Dakota,8,2013,19,55-64,Hastings,71.5
3994,Dakota,8,2013,31,65-74,Hastings,71.5
3995,Dakota,8,2013,46,75-84,Hastings,71.5
3996,Dakota,8,2013,57,85+,Hastings,71.5
3997,Dakota,9,2013,10,45-54,Hastings,65.0
3998,Dakota,9,2013,31,55-64,Hastings,65.0
3999,Dakota,9,2013,25,65-74,Hastings,65.0
4000,Dakota,9,2013,36,75-84,Hastings,65.0
4001,Dakota,9,2013,58,85+,Hastings,65.0
4002,Dakota,10,2013,12,45-54,Hastings,48.3
4003,Dakota,10,2013,24,55-64,Hastings,48.3
4004,Dakota,10,2013,28,65-74,Hastings,48.3
4005,Dakota,10,2013,45,75-84,Hastings,48.3
4006,Dakota,10,2013,77,85+,Hastings,48.3
4007,Dakota,11,2013,17,45-54,Hastings,31.6
4008,Dakota,11,2013,23,55-64,Hastings,31.6
4009,Dakota,11,2013,36,65-74,Hastings,31.6
4010,Dakota,11,2013,52,75-84,Hastings,31.6
4011,Dakota,11,2013,66,85+,Hastings,31.6
4012,Ramsey,1,2013,27,45-54,St Paul,16.9
4013,Ramsey,1,2013,45,55-64,St Paul,16.9
4014,Ramsey,1,2013,50,65-74,St Paul,16.9
4015,Ramsey,1,2013,109,75-84,St Paul,16.9
4016,Ramsey,1,2013,175,85+,St Paul,16.9
4017,Ramsey,3,2013,16,45-54,St Paul,27.2
4018,Ramsey,3,2013,43,55-64,St Paul,27.2
4019,Ramsey,3,2013,62,65-74,St Paul,27.2
4020,Ramsey,3,2013,66,75-84,St Paul,27.2
4021,Ramsey,3,2013,135,85+,St Paul,27.2
4022,Ramsey,5,2013,29,45-54,St Paul,58.3
4023,Ramsey,5,2013,36,55-64,St Paul,58.3
4024,Ramsey,5,2013,55,65-74,St Paul,58.3
4025,Ramsey,5,2013,78,75-84,St Paul,58.3
4026,Ramsey,5,2013,109,85+,St Paul,58.3
4027,Ramsey,6,2013,18,45-54,St Paul,68.9
4028,Ramsey,6,2013,30,55-64,St Paul,68.9
4029,Ramsey,6,2013,49,65-74,St Paul,68.9
4030,Ramsey,6,2013,67,75-84,St Paul,68.9
4031,Ramsey,6,2013,125,85+,St Paul,68.9
4032,Ramsey,7,2013,20,45-54,St Paul,75.0
4033,Ramsey,7,2013,37,55-64,St Paul,75.0
4034,Ramsey,7,2013,45,65-74,St Paul,75.0
4035,Ramsey,7,2013,73,75-84,St Paul,75.0
4036,Ramsey,7,2013,103,85+,St Paul,75.0
4037,Ramsey,8,2013,15,45-54,St Paul,74.7
4038,Ramsey,8,2013,42,55-64,St Paul,74.7
4039,Ramsey,8,2013,41,65-74,St Paul,74.7
4040,Ramsey,8,2013,71,75-84,St Paul,74.7
4041,Ramsey,8,2013,124,85+,St Paul,74.7
4042,Ramsey,12,2013,21,45-54,St Paul,12.4
4043,Ramsey,12,2013,31,55-64,St Paul,12.4
4044,Ramsey,12,2013,72,65-74,St Paul,12.4
4045,Ramsey,12,2013,82,75-84,St Paul,12.4
4046,Ramsey,12,2013,122,85+,St Paul,12.4
4047,St. Louis,1,2013,13,45-54,Duluth,12.1
4048,St. Louis,1,2013,18,55-64,Duluth,12.1
4049,St. Louis,1,2013,29,65-74,Duluth,12.1
4050,St. Louis,1,2013,43,75-84,Duluth,12.1
4051,St. Louis,1,2013,74,85+,Duluth,12.1
4052,St. Louis,2,2013,11,45-54,Duluth,14.6
4053,St. Louis,2,2013,19,55-64,Duluth,14.6
4054,St. Louis,2,2013,29,65-74,Duluth,14.6
4055,St. Louis,2,2013,39,75-84,Duluth,14.6
4056,St. Louis,2,2013,66,85+,Duluth,14.6
4057,St. Louis,3,2013,12,45-54,Duluth,21.8
4058,St. Louis,3,2013,28,55-64,Duluth,21.8
4059,St. Louis,3,2013,29,65-74,Duluth,21.8
4060,St. Louis,3,2013,35,75-84,Duluth,21.8
4061,St. Louis,3,2013,68,85+,Duluth,21.8
4062,St. Louis,4,2013,10,45-54,Duluth,34.4
4063,St. Louis,4,2013,20,55-64,Duluth,34.4
4064,St. Louis,4,2013,27,65-74,Duluth,34.4
4065,St. Louis,4,2013,33,75-84,Duluth,34.4
4066,St. Louis,4,2013,68,85+,Duluth,34.4
4067,St. Louis,5,2013,14,45-54,Duluth,49.5
4068,St. Louis,5,2013,18,55-64,Duluth,49.5
4069,St. Louis,5,2013,37,65-74,Duluth,49.5
4070,St. Louis,5,2013,33,75-84,Duluth,49.5
4071,St. Louis,5,2013,66,85+,Duluth,49.5
4072,St. Louis,6,2013,12,45-54,Duluth,61.6
4073,St. Louis,6,2013,26,55-64,Duluth,61.6
4074,St. Louis,6,2013,23,65-74,Duluth,61.6
4075,St. Louis,6,2013,32,75-84,Duluth,61.6
4076,St. Louis,6,2013,43,85+,Duluth,61.6
4077,St. Louis,10,2013,11,45-54,Duluth,45.0
4078,St. Louis,10,2013,24,55-64,Duluth,45.0
4079,St. Louis,10,2013,28,65-74,Duluth,45.0
4080,St. Louis,10,2013,46,75-84,Duluth,45.0
4081,St. Louis,10,2013,72,85+,Duluth,45.0
4082,St. Louis,11,2013,13,45-54,Duluth,27.9
4083,St. Louis,11,2013,23,55-64,Duluth,27.9
4084,St. Louis,11,2013,21,65-74,Duluth,27.9
4085,St. Louis,11,2013,36,75-84,Duluth,27.9
4086,St. Louis,11,2013,55,85+,Duluth,27.9
4087,Washington,11,2013,13,45-54,Stillwater,31.0
4088,Washington,11,2013,22,65-74,Stillwater,31.0
4089,Washington,11,2013,31,75-84,Stillwater,31.0
4090,Washington,11,2013,48,85+,Stillwater,31.0
4091,Dakota,3,2013,20,55-64,Hastings,24.1
4092,Dakota,3,2013,40,65-74,Hastings,24.1
4093,Dakota,3,2013,60,75-84,Hastings,24.1
4094,Dakota,3,2013,79,85+,Hastings,24.1
4095,Dakota,12,2013,21,55-64,Hastings,11.8
4096,Dakota,12,2013,40,65-74,Hastings,11.8
4097,Dakota,12,2013,47,75-84,Hastings,11.8
4098,Dakota,12,2013,72,85+,Hastings,11.8
4099,Isanti,11,2013,12,55-64,Cambridge,31.2
4100,Olmsted,1,2013,10,55-64,Rochester,17.5
4101,Olmsted,1,2013,17,65-74,Rochester,17.5
4102,Olmsted,1,2013,21,75-84,Rochester,17.5
4103,Olmsted,1,2013,44,85+,Rochester,17.5
4104,Olmsted,5,2013,12,55-64,Rochester,55.7
4105,Olmsted,5,2013,10,65-74,Rochester,55.7
4106,Olmsted,5,2013,17,75-84,Rochester,55.7
4107,Olmsted,5,2013,45,85+,Rochester,55.7
4108,Olmsted,7,2013,10,55-64,Rochester,71.4
4109,Olmsted,7,2013,12,65-74,Rochester,71.4
4110,Olmsted,7,2013,15,75-84,Rochester,71.4
4111,Olmsted,7,2013,25,85+,Rochester,71.4
4112,St. Louis,7,2013,27,55-64,Duluth,67.8
4113,St. Louis,7,2013,30,65-74,Duluth,67.8
4114,St. Louis,7,2013,39,75-84,Duluth,67.8
4115,St. Louis,7,2013,61,85+,Duluth,67.8
4116,St. Louis,8,2013,15,55-64,Duluth,69.0
4117,St. Louis,8,2013,21,65-74,Duluth,69.0
4118,St. Louis,8,2013,40,75-84,Duluth,69.0
4119,St. Louis,8,2013,68,85+,Duluth,69.0
4120,St. Louis,9,2013,19,55-64,Duluth,59.9
4121,St. Louis,9,2013,19,65-74,Duluth,59.9
4122,St. Louis,9,2013,36,75-84,Duluth,59.9
4123,St. Louis,9,2013,65,85+,Duluth,59.9
4124,St. Louis,12,2013,26,55-64,Duluth,4.6
4125,St. Louis,12,2013,36,65-74,Duluth,4.6
4126,St. Louis,12,2013,46,75-84,Duluth,4.6
4127,St. Louis,12,2013,62,85+,Duluth,4.6
4128,Sherburne,7,2013,10,55-64,Elk River,73.1
4129,Sherburne,7,2013,10,85+,Elk River,73.1
4130,Stearns,5,2013,10,55-64,St Cloud,54.4
4131,Stearns,5,2013,22,75-84,St Cloud,54.4
4132,Stearns,5,2013,24,85+,St Cloud,54.4
4133,Stearns,6,2013,10,55-64,St Cloud,65.1
4134,Stearns,6,2013,12,75-84,St Cloud,65.1
4135,Stearns,6,2013,17,85+,St Cloud,65.1
4136,Stearns,12,2013,14,55-64,St Cloud,6.2
4137,Stearns,12,2013,17,65-74,St Cloud,6.2
4138,Stearns,12,2013,22,75-84,St Cloud,6.2
4139,Stearns,12,2013,24,85+,St Cloud,6.2
4140,Washington,1,2013,16,55-64,Stillwater,15.4
4141,Washington,1,2013,21,65-74,Stillwater,15.4
4142,Washington,1,2013,44,75-84,Stillwater,15.4
4143,Washington,1,2013,58,85+,Stillwater,15.4
4144,Washington,2,2013,17,55-64,Stillwater,15.9
4145,Washington,2,2013,19,65-74,Stillwater,15.9
4146,Washington,2,2013,41,75-84,Stillwater,15.9
4147,Washington,2,2013,42,85+,Stillwater,15.9
4148,Washington,3,2013,12,55-64,Stillwater,24.0
4149,Washington,3,2013,18,65-74,Stillwater,24.0
4150,Washington,3,2013,25,75-84,Stillwater,24.0
4151,Washington,3,2013,37,85+,Stillwater,24.0
4152,Washington,4,2013,13,55-64,Stillwater,38.2
4153,Washington,4,2013,17,65-74,Stillwater,38.2
4154,Washington,4,2013,30,75-84,Stillwater,38.2
4155,Washington,4,2013,39,85+,Stillwater,38.2
4156,Washington,5,2013,16,55-64,Stillwater,55.4
4157,Washington,5,2013,23,65-74,Stillwater,55.4
4158,Washington,5,2013,30,75-84,Stillwater,55.4
4159,Washington,5,2013,38,85+,Stillwater,55.4
4160,Washington,6,2013,13,55-64,Stillwater,65.6
4161,Washington,6,2013,13,65-74,Stillwater,65.6
4162,Washington,6,2013,25,75-84,Stillwater,65.6
4163,Washington,6,2013,46,85+,Stillwater,65.6
4164,Washington,7,2013,11,55-64,Stillwater,70.5
4165,Washington,7,2013,31,65-74,Stillwater,70.5
4166,Washington,7,2013,32,75-84,Stillwater,70.5
4167,Washington,7,2013,43,85+,Stillwater,70.5
4168,Washington,8,2013,20,55-64,Stillwater,70.0
4169,Washington,8,2013,17,65-74,Stillwater,70.0
4170,Washington,8,2013,27,75-84,Stillwater,70.0
4171,Washington,8,2013,42,85+,Stillwater,70.0
4172,Washington,9,2013,13,55-64,Stillwater,63.5
4173,Washington,9,2013,13,65-74,Stillwater,63.5
4174,Washington,9,2013,24,75-84,Stillwater,63.5
4175,Washington,9,2013,43,85+,Stillwater,63.5
4176,Washington,10,2013,16,55-64,Stillwater,47.9
4177,Washington,10,2013,27,65-74,Stillwater,47.9
4178,Washington,10,2013,35,75-84,Stillwater,47.9
4179,Washington,10,2013,45,85+,Stillwater,47.9
4180,Washington,12,2013,14,55-64,Stillwater,11.4
4181,Washington,12,2013,28,65-74,Stillwater,11.4
4182,Washington,12,2013,27,75-84,Stillwater,11.4
4183,Washington,12,2013,39,85+,Stillwater,11.4
4184,Wright,10,2013,12,55-64,Buffalo,46.0
4185,Wright,10,2013,12,65-74,Buffalo,46.0
4186,Wright,10,2013,27,85+,Buffalo,46.0
4187,Carver,4,2013,11,65-74,Chaska,37.4
4188,Carver,4,2013,13,75-84,Chaska,37.4
4189,Carver,4,2013,16,85+,Chaska,37.4
4190,Clay,5,2013,13,65-74,Moorhead,57.6
4191,Clay,5,2013,10,75-84,Moorhead,57.6
4192,Clay,11,2013,12,65-74,Moorhead,28.2
4193,Clay,11,2013,17,85+,Moorhead,28.2
4194,Crow Wing,1,2013,11,65-74,Brainerd,12.8
4195,Crow Wing,1,2013,19,75-84,Brainerd,12.8
4196,Crow Wing,1,2013,24,85+,Brainerd,12.8
4197,Crow Wing,3,2013,11,65-74,Brainerd,21.9
4198,Crow Wing,3,2013,18,75-84,Brainerd,21.9
4199,Crow Wing,3,2013,16,85+,Brainerd,21.9
4200,Crow Wing,4,2013,10,65-74,Brainerd,35.4
4201,Crow Wing,4,2013,23,75-84,Brainerd,35.4
4202,Crow Wing,4,2013,12,85+,Brainerd,35.4
4203,Crow Wing,5,2013,12,65-74,Brainerd,53.9
4204,Crow Wing,5,2013,14,75-84,Brainerd,53.9
4205,Crow Wing,5,2013,28,85+,Brainerd,53.9
4206,Crow Wing,6,2013,14,65-74,Brainerd,64.4
4207,Crow Wing,6,2013,14,85+,Brainerd,64.4
4208,Crow Wing,7,2013,10,65-74,Brainerd,70.7
4209,Crow Wing,7,2013,17,75-84,Brainerd,70.7
4210,Crow Wing,7,2013,18,85+,Brainerd,70.7
4211,Crow Wing,8,2013,10,65-74,Brainerd,69.8
4212,Crow Wing,8,2013,18,85+,Brainerd,69.8
4213,Crow Wing,11,2013,11,65-74,Brainerd,28.8
4214,Crow Wing,11,2013,25,85+,Brainerd,28.8
4215,Crow Wing,12,2013,13,65-74,Brainerd,4.7
4216,Crow Wing,12,2013,13,75-84,Brainerd,4.7
4217,Crow Wing,12,2013,26,85+,Brainerd,4.7
4218,Goodhue,1,2013,10,65-74,Red Wing,16.5
4219,Goodhue,1,2013,11,75-84,Red Wing,16.5
4220,Goodhue,1,2013,20,85+,Red Wing,16.5
4221,Itasca,3,2013,12,65-74,Grand Rapids,22.0
4222,Itasca,3,2013,12,75-84,Grand Rapids,22.0
4223,Itasca,3,2013,15,85+,Grand Rapids,22.0
4224,Itasca,4,2013,11,65-74,Grand Rapids,34.1
4225,Itasca,4,2013,11,75-84,Grand Rapids,34.1
4226,Itasca,4,2013,16,85+,Grand Rapids,34.1
4227,Itasca,9,2013,10,65-74,Grand Rapids,59.3
4228,Itasca,9,2013,10,85+,Grand Rapids,59.3
4229,Itasca,11,2013,10,65-74,Grand Rapids,25.6
4230,Itasca,11,2013,11,85+,Grand Rapids,25.6
4231,Mower,10,2013,11,65-74,Austin,47.9
4232,Mower,10,2013,21,85+,Austin,47.9
4233,Olmsted,3,2013,14,65-74,Rochester,23.8
4234,Olmsted,3,2013,25,75-84,Rochester,23.8
4235,Olmsted,3,2013,34,85+,Rochester,23.8
4236,Olmsted,4,2013,10,65-74,Rochester,40.2
4237,Olmsted,4,2013,21,75-84,Rochester,40.2
4238,Olmsted,4,2013,27,85+,Rochester,40.2
4239,Olmsted,6,2013,14,65-74,Rochester,67.0
4240,Olmsted,6,2013,14,75-84,Rochester,67.0
4241,Olmsted,6,2013,31,85+,Rochester,67.0
4242,Olmsted,9,2013,11,65-74,Rochester,64.0
4243,Olmsted,9,2013,25,85+,Rochester,64.0
4244,Olmsted,10,2013,16,65-74,Rochester,47.7
4245,Olmsted,10,2013,15,75-84,Rochester,47.7
4246,Olmsted,10,2013,35,85+,Rochester,47.7
4247,Olmsted,11,2013,16,65-74,Rochester,31.1
4248,Olmsted,11,2013,24,75-84,Rochester,31.1
4249,Olmsted,11,2013,30,85+,Rochester,31.1
4250,Olmsted,12,2013,15,65-74,Rochester,13.1
4251,Olmsted,12,2013,21,75-84,Rochester,13.1
4252,Olmsted,12,2013,40,85+,Rochester,13.1
4253,Sherburne,6,2013,10,65-74,Elk River,66.8
4254,Sherburne,6,2013,12,85+,Elk River,66.8
4255,Stearns,1,2013,15,65-74,St Cloud,13.2
4256,Stearns,1,2013,20,75-84,St Cloud,13.2
4257,Stearns,1,2013,36,85+,St Cloud,13.2
4258,Stearns,2,2013,12,65-74,St Cloud,14.8
4259,Stearns,2,2013,16,75-84,St Cloud,14.8
4260,Stearns,2,2013,25,85+,St Cloud,14.8
4261,Stearns,3,2013,14,65-74,St Cloud,21.9
4262,Stearns,3,2013,27,75-84,St Cloud,21.9
4263,Stearns,3,2013,41,85+,St Cloud,21.9
4264,Stearns,4,2013,17,65-74,St Cloud,36.2
4265,Stearns,4,2013,26,75-84,St Cloud,36.2
4266,Stearns,4,2013,31,85+,St Cloud,36.2
4267,Stearns,7,2013,11,65-74,St Cloud,70.8
4268,Stearns,7,2013,23,75-84,St Cloud,70.8
4269,Stearns,7,2013,20,85+,St Cloud,70.8
4270,Stearns,8,2013,10,65-74,St Cloud,69.7
4271,Stearns,8,2013,28,75-84,St Cloud,69.7
4272,Stearns,8,2013,35,85+,St Cloud,69.7
4273,Stearns,9,2013,10,65-74,St Cloud,62.9
4274,Stearns,9,2013,18,75-84,St Cloud,62.9
4275,Stearns,9,2013,31,85+,St Cloud,62.9
4276,Stearns,11,2013,10,65-74,St Cloud,28.8
4277,Stearns,11,2013,15,75-84,St Cloud,28.8
4278,Stearns,11,2013,25,85+,St Cloud,28.8
4279,Wright,2,2013,12,65-74,Buffalo,13.8
4280,Wright,2,2013,22,75-84,Buffalo,13.8
4281,Wright,2,2013,22,85+,Buffalo,13.8
4282,Wright,3,2013,11,65-74,Buffalo,22.2
4283,Wright,3,2013,19,75-84,Buffalo,22.2
4284,Wright,3,2013,15,85+,Buffalo,22.2
4285,Wright,4,2013,13,65-74,Buffalo,36.4
4286,Wright,4,2013,12,75-84,Buffalo,36.4
4287,Wright,4,2013,21,85+,Buffalo,36.4
4288,Wright,5,2013,10,65-74,Buffalo,54.2
4289,Wright,5,2013,14,75-84,Buffalo,54.2
4290,Wright,5,2013,14,85+,Buffalo,54.2
4291,Wright,7,2013,11,65-74,Buffalo,71.0
4292,Wright,7,2013,14,75-84,Buffalo,71.0
4293,Wright,7,2013,17,85+,Buffalo,71.0
4294,Wright,8,2013,11,65-74,Buffalo,69.8
4295,Wright,8,2013,18,75-84,Buffalo,69.8
4296,Wright,8,2013,18,85+,Buffalo,69.8
4297,Wright,9,2013,17,65-74,Buffalo,63.6
4298,Wright,9,2013,11,75-84,Buffalo,63.6
4299,Wright,9,2013,14,85+,Buffalo,63.6
4300,Wright,12,2013,11,65-74,Buffalo,9.9
4301,Wright,12,2013,15,75-84,Buffalo,9.9
4302,Wright,12,2013,23,85+,Buffalo,9.9
4303,Becker,1,2013,10,75-84,Detroit Lakes,11.4
4304,Becker,1,2013,12,85+,Detroit Lakes,11.4
4305,Becker,4,2013,13,75-84,Detroit Lakes,32.2
4306,Becker,8,2013,10,75-84,Detroit Lakes,67.7
4307,Becker,11,2013,10,75-84,Detroit Lakes,27.9
4308,Blue Earth,1,2013,15,75-84,Mankato,17.7
4309,Blue Earth,1,2013,25,85+,Mankato,17.7
4310,Blue Earth,2,2013,10,75-84,Mankato,17.7
4311,Blue Earth,2,2013,16,85+,Mankato,17.7
4312,Blue Earth,11,2013,10,75-84,Mankato,32.3
4313,Blue Earth,11,2013,23,85+,Mankato,32.3
4314,Brown,4,2013,12,75-84,New Ulm,36.6
4315,Brown,4,2013,16,85+,New Ulm,36.6
4316,Carver,1,2013,19,75-84,Chaska,14.6
4317,Carver,1,2013,25,85+,Chaska,14.6
4318,Carver,5,2013,10,75-84,Chaska,54.5
4319,Carver,5,2013,20,85+,Chaska,54.5
4320,Clay,1,2013,12,75-84,Moorhead,10.8
4321,Clay,1,2013,20,85+,Moorhead,10.8
4322,Clay,2,2013,13,75-84,Moorhead,12.7
4323,Clay,2,2013,16,85+,Moorhead,12.7
